title,price,price_raw,location,link,scraped_at,source
"A world of style: Exceptional 1 BR, 684 Sq Ft spaces!",1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-world-of-style-exceptional-br/7926026506.html,2026-04-18T06:24:04.453875,craigslist
Spacious and beautiful. Consider your new 1 bed / 1 bath found!,1150,"$1,150",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-and-beautiful-consider/7926026460.html,2026-04-18T06:24:04.453917,craigslist
BEST LOCATION FOR ALL YOUR NEEDS 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-best-location-for-all-your-needs/7928457984.html,2026-04-18T06:24:04.454152,craigslist
ALL BILLS PAID & FURNISHED 2 FREE WIFI WITH YOUR 1ST WEEK'S STAY!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-all-bills-paid-furnished-free/7928457893.html,2026-04-18T06:24:04.454287,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922789874.html,2026-04-18T06:24:04.454333,craigslist
"Spacious, w/d connections, assigned covered parking, fireplace & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-spacious-d-connections-assigned/7928457638.html,2026-04-18T06:24:04.454376,craigslist
"TMLP 14-mo. | Wood Style Floors, Recessed Entertainment Niche",1600,"$1,600",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-tmlp-14-mo-wood-style-floors/7928457608.html,2026-04-18T06:24:04.454418,craigslist
Apartments for rent Weekly and Monthly rates available,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-apartments-for-rent-weekly-and/7924061788.html,2026-04-18T06:24:04.454461,craigslist
DONT JUST DRIVE BY STOP BY 2 FREE WIFI CODES FOR YOUR 1ST WEEK!,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dont-just-drive-by-stop-by-free/7928457569.html,2026-04-18T06:24:04.454502,craigslist
"Dallas's finest! 1 bed, 1 bath in a can't-miss location.",885,$885,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-dallass-finest-bed-bath-in-cant/7926603033.html,2026-04-18T06:24:04.454542,craigslist
This beautiful apartment is waiting for you,279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-this-beautiful-apartment-is/7924664178.html,2026-04-18T06:24:04.454585,craigslist
"Find your space! Cool 2 BR, 1 BA, 889 Sq Ft.",1115,"$1,115",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-find-your-space-cool-br-ba-889/7926603003.html,2026-04-18T06:24:04.454628,craigslist
Todos los biles pagados Llamenos hoy mismo,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-todos-los-biles-pagados/7919859038.html,2026-04-18T06:24:04.454669,craigslist
"Cable Ready, On-Site Management, Ceiling Fan",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-cable-ready-on-site-management/7926219015.html,2026-04-18T06:24:04.454709,craigslist
Get a roof over your head TODAY - Immediate availability +tax and dep.,279,$279,Addison,https://dallas.craigslist.org/dal/apa/d/addison-get-roof-over-your-head-today/7919859101.html,2026-04-18T06:24:04.454750,craigslist
GOING ONCE GOING TWICE  SALE 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-going-once-going-twice-sale-free/7928457471.html,2026-04-18T06:24:04.454812,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7919859241.html,2026-04-18T06:24:04.454859,craigslist
Great Manager Special + tax and deposit,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special-tax-and/7919860466.html,2026-04-18T06:24:04.454907,craigslist
Great Manager special,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special/7919861552.html,2026-04-18T06:24:04.454946,craigslist
Fully furnished apartments with Queen Size Beds,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-fully-furnished-apartments-with/7919860250.html,2026-04-18T06:24:04.454986,craigslist
ROSES ARE RED VIOLET ARE BLUE WE WANT YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roses-are-red-violet-are-blue-we/7928457376.html,2026-04-18T06:24:04.455024,craigslist
We offer HDTV with Free Cable Ready (plus Dep/Fees),279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-we-offer-hdtv-with-free-cable/7924061459.html,2026-04-18T06:24:04.455063,craigslist
"No Verificamos Credito, Ni Contratos,",279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-no-verificamos-credito-ni/7925747550.html,2026-04-18T06:24:04.455101,craigslist
Live Like Nobody Else Has (Literally!) Brand New Luxury Apartments!,2285,"$2,285","Grand Prairie, Mansfield, Midlothian",https://dallas.craigslist.org/dal/apa/d/midlothian-live-like-nobody-else-has/7928457314.html,2026-04-18T06:24:04.455142,craigslist
HEW HAW GIDDIDY UP ON DOWN TO THE BEST PRICES IN TOWN,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hew-haw-giddidy-up-on-down-to/7928457281.html,2026-04-18T06:24:04.455183,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922787030.html,2026-04-18T06:24:04.455222,craigslist
899! Especial De mudanza! Ven Y visitanos hoy!,1100,"$1,100","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-899-especial-de-mudanza-ven/7923790822.html,2026-04-18T06:24:06.763266,craigslist
"2 bed 2 bath, $1149, 1050 Sq Ft, $99 First Months Rent Special",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-99-first/7920957437.html,2026-04-18T06:24:06.763323,craigslist
"Close to Freeway, Hard Surface Flooring, Ceiling Fan",850,$850,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-close-to-freeway-hard-surface/7925283452.html,2026-04-18T06:24:06.763367,craigslist
"On-Site Management Team, 1/BD, In Bedford",1125,"$1,125","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-on-site-management-team-bd-in/7920301400.html,2026-04-18T06:24:06.763414,craigslist
"Affordable Living: Clean, Safe, With a Kitchen",1689,"$1,689","380 W Lyndon B Johnson Fwy, Irving, TX",https://dallas.craigslist.org/ndf/apa/d/irving-affordable-living-clean-safe/7926697643.html,2026-04-18T06:24:06.763455,craigslist
1 story Condominium for rent,1500,"$1,500",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-story-condominium-for-rent/7928501787.html,2026-04-18T06:24:06.763497,craigslist
"Bilingual Speaking Staff, Fireplaces, Gated Community",1425,"$1,425",The Link Apartments,https://dallas.craigslist.org/dal/apa/d/dallas-bilingual-speaking-staff/7927530152.html,2026-04-18T06:24:06.763535,craigslist
"Courtyard, Public Transportation, BBQ/Picnic Area",1195,"$1,195","701 W Buckingham Rd, Garland, TX",https://dallas.craigslist.org/ndf/apa/d/garland-courtyard-public-transportation/7926663442.html,2026-04-18T06:24:06.763574,craigslist
"On-Site Laundry Facility, Dog Park, Soaking Tubs",1165,"$1,165","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-on-site-laundry-facility-dog/7920146793.html,2026-04-18T06:24:06.763617,craigslist
"Modern Finishes, Private Patio/Balcony, Washer/Dryer Connections",1310,"$1,310","4211 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-modern-finishes-private-patio/7923348065.html,2026-04-18T06:24:06.763658,craigslist
"3 Parks Within Minutes, Business Center, Wired for High-Speed Internet",1709,"$1,709","595 S Old Orchard Ln, Lewisville, TX",https://dallas.craigslist.org/ndf/apa/d/lewisville-parks-within-minutes/7923949360.html,2026-04-18T06:24:06.763701,craigslist
3BR/2BA Ranch Gem: Fenced-in Yard & Functional Layout,900,$900,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-3br-2ba-ranch-gem-fenced-in-yard/7928498752.html,2026-04-18T06:24:06.763745,craigslist
"Separate Dining Area, Dishwasher, 1bd 1ba",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-separate-dining-area-dishwasher/7925480753.html,2026-04-18T06:24:06.763787,craigslist
"Window Coverings, On-Site Maintenance, Dishwasher",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-window-coverings-on-site/7923745053.html,2026-04-18T06:24:06.763828,craigslist
"Vestidor, acceso controlado, alfombra de lujo.",1285,"$1,285","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vestidor-acceso-controlado/7926974066.html,2026-04-18T06:24:06.763869,craigslist
Managers Special for Your First Month - A Smart Apartment Alternative!,1539,"$1,539","3401 N Central Expy N, McKinney, TX",https://dallas.craigslist.org/ndf/apa/d/mckinney-managers-special-for-your/7926698438.html,2026-04-18T06:24:06.763910,craigslist
Save Big with Flexible Living Solutions!,1507,"$1,507","12745 N Fwy, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-save-big-with-flexible/7926920029.html,2026-04-18T06:24:06.763949,craigslist
"EV Charging, 1/bd, In Plano",343,$343,"9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-ev-charging-bd-in-plano/7927042189.html,2026-04-18T06:24:06.763989,craigslist
"Clean, Safe, and Budget-Friendly Weekly Rates - No Deposit!",399,$399,"6801 K Ave, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-clean-safe-and-budget-friendly/7926922363.html,2026-04-18T06:24:06.764029,craigslist
"Sundeck with Lounge Chairs, Wood Plank Floors, Playground",1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-sundeck-with-lounge-chairs/7925463536.html,2026-04-18T06:24:06.764069,craigslist
"Central Air, Laundry Lounge, Carpeting",900,$900,"6603 E Lovers Ln, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-central-air-laundry-lounge/7924574255.html,2026-04-18T06:24:06.764110,craigslist
"Vinyl Flooring, Playground, Maintenance on site",875,$875,"7310 Marvin D. Love Fwy, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vinyl-flooring-playground/7925449167.html,2026-04-18T06:24:06.764150,craigslist
"Laundry Facilities, On-Site Management, Patio/Balcony",1130,"$1,130","1455 N. Perry Rd, Carrollton, TX",https://dallas.craigslist.org/ndf/apa/d/carrollton-laundry-facilities-on-site/7921038292.html,2026-04-18T06:24:06.764189,craigslist
"1/BD, Storage Unit, Situated in Fort Worth!",949,$949,"350 Shady Ln Dr, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-bd-storage-unit-situated-in/7920318171.html,2026-04-18T06:24:06.764231,craigslist
"Smoke-Free Building, Central Air, Playground",1300,"$1,300","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-smoke-free-building-central-air/7922620075.html,2026-04-18T06:24:06.764270,craigslist
"New Price, Limited Apartments!!!",850,$850,The Link Apartments!,https://dallas.craigslist.org/dal/apa/d/dallas-new-price-limited-apartments/7926626194.html,2026-04-18T06:24:06.764310,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1375,"$1,375",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7926974461.html,2026-04-18T06:24:06.764350,craigslist
"Refrigerator with Ice Maker, Large Closet, Controlled Access/Gated",825,$825,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-refrigerator-with-ice-maker/7926770184.html,2026-04-18T06:24:06.764389,craigslist
"1 Mile from Lake Ray Hubbard, Located in Rockwall, 1 Bed",999,$999,north DFW,https://dallas.craigslist.org/ndf/apa/d/rockwall-mile-from-lake-ray-hubbard/7920740704.html,2026-04-18T06:24:06.764427,craigslist
1 BEDROOM TOWNHOME 6 WEEKS FREE,1295,"$1,295",NORTH DALLAS,https://dallas.craigslist.org/ndf/apa/d/dallas-bedroom-townhome-weeks-free/7925861783.html,2026-04-18T06:24:06.764465,craigslist
"Online payments available, 1 BD, In Dallas",700,$700,"14018 Brookgreen Drive, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-online-payments-available-bd-in/7925484335.html,2026-04-18T06:24:06.764502,craigslist
"Washer and Dryer Connections, Spacious Closets, Soaking Tubs",1165,"$1,165","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-washer-and-dryer-connections/7921527569.html,2026-04-18T06:24:06.764541,craigslist
"Elevator, Copy and Fax Services, Package Receiving",291,$291,north DFW,https://dallas.craigslist.org/ndf/apa/d/dallas-elevator-copy-and-fax-services/7927552905.html,2026-04-18T06:24:06.764580,craigslist
"Flexible Apartment Living, Without the Hassle!",1399,"$1,399","4505 N Interstate 35, Denton, TX",https://dallas.craigslist.org/ndf/apa/d/denton-flexible-apartment-living/7926250335.html,2026-04-18T06:24:06.764619,craigslist
STOP SCROLLING — Move-In Specials + FREE $20 Gas Card!,865,$865,"3130 Lombardy Ln, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-stop-scrolling-move-in-specials/7928496691.html,2026-04-18T06:24:06.764661,craigslist
"Resident Referral Program, Spacious Closets, Woodburning Fireplace",1040,"$1,040","2700 Martin Dr, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-resident-referral-program/7922607780.html,2026-04-18T06:24:06.764702,craigslist
"Laundry Facilities, Efficient Appliances, Refrigerator",920,$920,"4328 Duck Creek Dr, Garland, TX",https://dallas.craigslist.org/mdf/apa/d/garland-laundry-facilities-efficient/7926709129.html,2026-04-18T06:24:06.764741,craigslist
"Close to Downtown Dallas, Modern Finishes, Walk-in Rain Shower",1310,"$1,310","4211 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-close-to-downtown-dallas-modern/7927812997.html,2026-04-18T06:24:06.764780,craigslist
1st month $599,1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-1st-month-599/7927603548.html,2026-04-18T06:24:06.764818,craigslist
Available Now! Beautiful 1BR – Act Fast,999,$999,The Link Apartments,https://dallas.craigslist.org/dal/apa/d/dallas-available-now-beautiful-1br-act/7922012683.html,2026-04-18T06:24:06.764881,craigslist
"Playground, Short Term Lease, Laundry Facilities",909,$909,"9050 Markville Drive, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-playground-short-term-lease/7922423627.html,2026-04-18T06:24:06.764926,craigslist
"EV Charging, Early Check-in Available, Dogs Welcome",1699,"$1,699","9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-ev-charging-early-check-in/7921216905.html,2026-04-18T06:24:06.764967,craigslist
"Tile backsplash, Walk-in closet, Spacious floorplans",775,$775,"2501 Webb Chapel Ext, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-tile-backsplash-walk-in-closet/7922790063.html,2026-04-18T06:24:06.765008,craigslist
"Situated in Dallas!, 1bd 1ba, Open-concept",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-situated-in-dallas-1bd-1ba-open/7925039705.html,2026-04-18T06:24:06.765050,craigslist
EXCEPTIONAL LIVING + UP TO 8 WEEKS FREE,1452,"$1,452",NORTH FORT WORTH,https://dallas.craigslist.org/ftw/apa/d/keller-exceptional-living-up-to-weeks/7928493197.html,2026-04-18T06:24:06.765093,craigslist
Taking Dynamic Living to the Next Level + Up to 4 WEEKS FREE,1879,"$1,879",Plano,https://dallas.craigslist.org/ndf/apa/d/plano-taking-dynamic-living-to-the-next/7928492070.html,2026-04-18T06:24:06.765132,craigslist
Taking Dynamic Living to the Next Level,2046,"$2,046",Plano,https://dallas.craigslist.org/ndf/apa/d/plano-taking-dynamic-living-to-the-next/7928492920.html,2026-04-18T06:24:06.765170,craigslist
899! Move In Special! Come visit us Today!,1590,"$1,590","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-899-move-in-special-come-visit/7923770514.html,2026-04-18T06:24:06.765210,craigslist
"2 bed 2 bath, $1149, 1050 Sq Ft, $99 FIRST MONTH RENT SPECIAL",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-99-first/7925471742.html,2026-04-18T06:24:06.765249,craigslist
Newly Remodeled 4 Bed 2 Bath Home in Stephenville,2000,"$2,000",fort worth,https://dallas.craigslist.org/ftw/apa/d/stephenville-newly-remodeled-bed-bath/7928494127.html,2026-04-18T06:24:06.765289,craigslist
Tranquility. Comfort. Convenience. + Plano ISD + 2 Car Garage,2019,"$2,019",Dallas,https://dallas.craigslist.org/ndf/apa/d/dallas-tranquility-comfort-convenience/7928491718.html,2026-04-18T06:24:06.765329,craigslist
Distinctly Yours ~ Amenities Galore ~ Near Downtown ~ Up to 6 Wks FREE,1975,"$1,975",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-distinctly-yours-amenities/7920804752.html,2026-04-18T06:24:06.765369,craigslist
MODERN SOPHISTICATION ~ BRAND NEW W/ 10 WEEKS FREE! PARKING GARAGE,1750,"$1,750",West Lewisville/ Flower Mound,https://dallas.craigslist.org/ndf/apa/d/the-colony-modern-sophistication-brand/7926960952.html,2026-04-18T06:24:06.765408,craigslist
Phenomenal Location ~ Easy Access to Downtown ~ Month FREE,1517,"$1,517",Deep Ellum,https://dallas.craigslist.org/dal/apa/d/dallas-phenomenal-location-easy-access/7919956971.html,2026-04-18T06:24:06.765448,craigslist
UP TO 6 WKS FREE! RESORT INSPIRED LIVING AT AN AMAZING PRICE,2597,"$2,597",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-up-to-wks-free-resort/7925526993.html,2026-04-18T06:24:06.765487,craigslist
EMBRACE EXCEPTIONAL TOWNHOME LIVING! UP TO 6 WKS FREE,3340,"$3,340",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-townhome/7926960727.html,2026-04-18T06:24:06.765524,craigslist
LUXURY SECOND CHANCE APARTMENT,2022,"$2,022",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-apartment/7925504164.html,2026-04-18T06:24:06.765610,craigslist
"Snazzy, Brand New w/ up to 10 Weeks FREE ~ Credit Issues -OK",1495,"$1,495",Lewisville,https://dallas.craigslist.org/ndf/apa/d/lewisville-snazzy-brand-new-up-to-10/7919958133.html,2026-04-18T06:24:06.765655,craigslist
"Near Shopping, Dining & Entertainment! Up to 6 WKS FREE!",1610,"$1,610",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-near-shopping-dining/7925503857.html,2026-04-18T06:24:06.765696,craigslist
Life from a New View ~ Up to 6 WKS FREE!,1296,"$1,296",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-life-from-new-view-up-to-wks/7925526729.html,2026-04-18T06:24:06.765735,craigslist
Phenomenal Second Chance Luxury Apt ~ Month FREE,1236,"$1,236",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-phenomenal-second-chance/7926961291.html,2026-04-18T06:24:06.765775,craigslist
