title,price,price_raw,location,link,scraped_at,source
"Cable Ready, On-Site Management, Ceiling Fan",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-cable-ready-on-site-management/7926219015.html,2026-04-18T05:46:49.450882,craigslist
Get a roof over your head TODAY - Immediate availability +tax and dep.,279,$279,Addison,https://dallas.craigslist.org/dal/apa/d/addison-get-roof-over-your-head-today/7919859101.html,2026-04-18T05:46:49.450940,craigslist
GOING ONCE GOING TWICE  SALE 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-going-once-going-twice-sale-free/7928457471.html,2026-04-18T05:46:49.450982,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7919859241.html,2026-04-18T05:46:49.451019,craigslist
Great Manager Special + tax and deposit,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special-tax-and/7919860466.html,2026-04-18T05:46:49.451053,craigslist
Great Manager special,279,$279,15130 Marsh Ln Addison TX,https://dallas.craigslist.org/dal/apa/d/addison-great-manager-special/7919861552.html,2026-04-18T05:46:49.451088,craigslist
Fully furnished apartments with Queen Size Beds,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-fully-furnished-apartments-with/7919860250.html,2026-04-18T05:46:49.451123,craigslist
ROSES ARE RED VIOLET ARE BLUE WE WANT YOU,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-roses-are-red-violet-are-blue-we/7928457376.html,2026-04-18T05:46:49.451160,craigslist
We offer HDTV with Free Cable Ready (plus Dep/Fees),279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-we-offer-hdtv-with-free-cable/7924061459.html,2026-04-18T05:46:49.451196,craigslist
"No Verificamos Credito, Ni Contratos,",279,$279,15130 Marsh Lane,https://dallas.craigslist.org/dal/apa/d/addison-no-verificamos-credito-ni/7925747550.html,2026-04-18T05:46:49.451232,craigslist
Live Like Nobody Else Has (Literally!) Brand New Luxury Apartments!,2285,"$2,285","Grand Prairie, Mansfield, Midlothian",https://dallas.craigslist.org/dal/apa/d/midlothian-live-like-nobody-else-has/7928457314.html,2026-04-18T05:46:49.451268,craigslist
HEW HAW GIDDIDY UP ON DOWN TO THE BEST PRICES IN TOWN,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-hew-haw-giddidy-up-on-down-to/7928457281.html,2026-04-18T05:46:49.451304,craigslist
HOME SWEET HOME... +tax and deposit,279,$279,ADDISON,https://dallas.craigslist.org/dal/apa/d/addison-home-sweet-home-tax-and-deposit/7922787030.html,2026-04-18T05:46:49.451340,craigslist
Big kitchens with full size appliances,279,$279,15130 marsh lane,https://dallas.craigslist.org/dal/apa/d/addison-big-kitchens-with-full-size/7924664325.html,2026-04-18T05:46:49.451375,craigslist
TIME FOR A FRESH START? CALL OR TEXT  FOR MORE INFORMATION.,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-time-for-fresh-start-call-or/7928457203.html,2026-04-18T05:46:49.451410,craigslist
WEE WEE ALL THE WAY TO BUDGET SUITES 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-wee-wee-all-the-way-to-budget/7928457073.html,2026-04-18T05:46:49.451445,craigslist
"Situated in Dallas!, 2/bd, Ceiling Fan",1425,"$1,425","9450 Forest Springs Dr, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-situated-in-dallas-bd-ceiling-fan/7926724793.html,2026-04-18T05:46:49.451481,craigslist
"Washer and Dryer Connections, Wood Burning Fireplace, Soaking Tubs",1400,"$1,400","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-washer-and-dryer-connections/7925398241.html,2026-04-18T05:46:49.451515,craigslist
HOLY MOLY THE PRICES HAVE DROP 2 FREE WIFI FIRST WEEK,269,$269,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-holy-moly-the-prices-have-drop/7928456954.html,2026-04-18T05:46:49.451552,craigslist
"Wood Burning Fireplace, Quartz Countertops, Central Air/Heating",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-wood-burning-fireplace-quartz/7928456793.html,2026-04-18T05:46:49.451586,craigslist
Breathtaking views and incredible amenities! 2 bed 2 bath 1000 sqft,1235,"$1,235",Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-breathtaking-views-and/7927984999.html,2026-04-18T05:46:49.451620,craigslist
Trailer for rent 28ft,600,$600,Azle,https://dallas.craigslist.org/ftw/apa/d/azle-trailer-for-rent-28ft/7925666957.html,2026-04-18T05:46:49.451654,craigslist
"Great floor-plan with w/d connection, fireplace, huge balcony & more!",1350,"$1,350",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-great-floor-plan-with-d/7928456331.html,2026-04-18T05:46:49.451688,craigslist
"Let us help you find your next home! Check out this 2 bed, 1 bath!",1450,"$1,450",Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-let-us-help-you-find-your-next/7922444513.html,2026-04-18T05:46:49.451724,craigslist
3BR/2BA Ranch Gem: Fenced-in Yard & Functional Layout,900,$900,Dallas,https://dallas.craigslist.org/dal/apa/d/dallas-3br-2ba-ranch-gem-fenced-in-yard/7928498752.html,2026-04-18T05:46:51.774296,craigslist
"Separate Dining Area, Dishwasher, 1bd 1ba",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-separate-dining-area-dishwasher/7925480753.html,2026-04-18T05:46:51.774346,craigslist
"Window Coverings, On-Site Maintenance, Dishwasher",1299,"$1,299","1400 Shady Ln, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-window-coverings-on-site/7923745053.html,2026-04-18T05:46:51.774385,craigslist
"Vestidor, acceso controlado, alfombra de lujo.",1285,"$1,285","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vestidor-acceso-controlado/7926974066.html,2026-04-18T05:46:51.774423,craigslist
Managers Special for Your First Month - A Smart Apartment Alternative!,1539,"$1,539","3401 N Central Expy N, McKinney, TX",https://dallas.craigslist.org/ndf/apa/d/mckinney-managers-special-for-your/7926698438.html,2026-04-18T05:46:51.774459,craigslist
Save Big with Flexible Living Solutions!,1507,"$1,507","12745 N Fwy, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-save-big-with-flexible/7926920029.html,2026-04-18T05:46:51.774495,craigslist
"EV Charging, 1/bd, In Plano",343,$343,"9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-ev-charging-bd-in-plano/7927042189.html,2026-04-18T05:46:51.774531,craigslist
"Clean, Safe, and Budget-Friendly Weekly Rates - No Deposit!",399,$399,"6801 K Ave, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-clean-safe-and-budget-friendly/7926922363.html,2026-04-18T05:46:51.774567,craigslist
"Sundeck with Lounge Chairs, Wood Plank Floors, Playground",1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-sundeck-with-lounge-chairs/7925463536.html,2026-04-18T05:46:51.774602,craigslist
"Central Air, Laundry Lounge, Carpeting",900,$900,"6603 E Lovers Ln, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-central-air-laundry-lounge/7924574255.html,2026-04-18T05:46:51.774637,craigslist
"Vinyl Flooring, Playground, Maintenance on site",875,$875,"7310 Marvin D. Love Fwy, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-vinyl-flooring-playground/7925449167.html,2026-04-18T05:46:51.774673,craigslist
"Laundry Facilities, On-Site Management, Patio/Balcony",1130,"$1,130","1455 N. Perry Rd, Carrollton, TX",https://dallas.craigslist.org/ndf/apa/d/carrollton-laundry-facilities-on-site/7921038292.html,2026-04-18T05:46:51.774714,craigslist
"1/BD, Storage Unit, Situated in Fort Worth!",949,$949,"350 Shady Ln Dr, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-bd-storage-unit-situated-in/7920318171.html,2026-04-18T05:46:51.774752,craigslist
"Smoke-Free Building, Central Air, Playground",1300,"$1,300","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-smoke-free-building-central-air/7922620075.html,2026-04-18T05:46:51.774788,craigslist
"New Price, Limited Apartments!!!",850,$850,The Link Apartments!,https://dallas.craigslist.org/dal/apa/d/dallas-new-price-limited-apartments/7926626194.html,2026-04-18T05:46:51.774824,craigslist
"Gated Access, Wood Burning Fireplace, Spacious Closets",1375,"$1,375",Lake Highlands,https://dallas.craigslist.org/dal/apa/d/dallas-gated-access-wood-burning/7926974461.html,2026-04-18T05:46:51.774860,craigslist
"Refrigerator with Ice Maker, Large Closet, Controlled Access/Gated",825,$825,"7610 Skillman St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-refrigerator-with-ice-maker/7926770184.html,2026-04-18T05:46:51.774896,craigslist
"1 Mile from Lake Ray Hubbard, Located in Rockwall, 1 Bed",999,$999,north DFW,https://dallas.craigslist.org/ndf/apa/d/rockwall-mile-from-lake-ray-hubbard/7920740704.html,2026-04-18T05:46:51.774932,craigslist
1 BEDROOM TOWNHOME 6 WEEKS FREE,1295,"$1,295",NORTH DALLAS,https://dallas.craigslist.org/ndf/apa/d/dallas-bedroom-townhome-weeks-free/7925861783.html,2026-04-18T05:46:51.774967,craigslist
"Online payments available, 1 BD, In Dallas",700,$700,"14018 Brookgreen Drive, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-online-payments-available-bd-in/7925484335.html,2026-04-18T05:46:51.775002,craigslist
"Washer and Dryer Connections, Spacious Closets, Soaking Tubs",1165,"$1,165","2801 Turnberry Dr, Arlington, TX",https://dallas.craigslist.org/mdf/apa/d/arlington-washer-and-dryer-connections/7921527569.html,2026-04-18T05:46:51.775039,craigslist
"Elevator, Copy and Fax Services, Package Receiving",291,$291,north DFW,https://dallas.craigslist.org/ndf/apa/d/dallas-elevator-copy-and-fax-services/7927552905.html,2026-04-18T05:46:51.775074,craigslist
"Flexible Apartment Living, Without the Hassle!",1399,"$1,399","4505 N Interstate 35, Denton, TX",https://dallas.craigslist.org/ndf/apa/d/denton-flexible-apartment-living/7926250335.html,2026-04-18T05:46:51.775110,craigslist
STOP SCROLLING — Move-In Specials + FREE $20 Gas Card!,865,$865,"3130 Lombardy Ln, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-stop-scrolling-move-in-specials/7928496691.html,2026-04-18T05:46:51.775146,craigslist
"Resident Referral Program, Spacious Closets, Woodburning Fireplace",1040,"$1,040","2700 Martin Dr, Bedford, TX",https://dallas.craigslist.org/mdf/apa/d/bedford-resident-referral-program/7922607780.html,2026-04-18T05:46:51.775182,craigslist
"Laundry Facilities, Efficient Appliances, Refrigerator",920,$920,"4328 Duck Creek Dr, Garland, TX",https://dallas.craigslist.org/mdf/apa/d/garland-laundry-facilities-efficient/7926709129.html,2026-04-18T05:46:51.775217,craigslist
"Close to Downtown Dallas, Modern Finishes, Walk-in Rain Shower",1310,"$1,310","4211 San Jacinto St, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-close-to-downtown-dallas-modern/7927812997.html,2026-04-18T05:46:51.775252,craigslist
1st month $599,1445,"$1,445","2333 Escalante Ave, Fort Worth, TX",https://dallas.craigslist.org/ftw/apa/d/fort-worth-1st-month-599/7927603548.html,2026-04-18T05:46:51.775303,craigslist
Available Now! Beautiful 1BR – Act Fast,999,$999,The Link Apartments,https://dallas.craigslist.org/dal/apa/d/dallas-available-now-beautiful-1br-act/7922012683.html,2026-04-18T05:46:51.775348,craigslist
"Playground, Short Term Lease, Laundry Facilities",909,$909,"9050 Markville Drive, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-playground-short-term-lease/7922423627.html,2026-04-18T05:46:51.775385,craigslist
"EV Charging, Early Check-in Available, Dogs Welcome",1699,"$1,699","9020 Rasor Boulevard, Plano, TX",https://dallas.craigslist.org/ndf/apa/d/plano-ev-charging-early-check-in/7921216905.html,2026-04-18T05:46:51.775422,craigslist
"Tile backsplash, Walk-in closet, Spacious floorplans",775,$775,"2501 Webb Chapel Ext, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-tile-backsplash-walk-in-closet/7922790063.html,2026-04-18T05:46:51.775457,craigslist
"Situated in Dallas!, 1bd 1ba, Open-concept",1040,"$1,040","14000 Esperanza Road, Dallas, TX",https://dallas.craigslist.org/ndf/apa/d/dallas-situated-in-dallas-1bd-1ba-open/7925039705.html,2026-04-18T05:46:51.775492,craigslist
EXCEPTIONAL LIVING + UP TO 8 WEEKS FREE,1452,"$1,452",NORTH FORT WORTH,https://dallas.craigslist.org/ftw/apa/d/keller-exceptional-living-up-to-weeks/7928493197.html,2026-04-18T05:46:51.775529,craigslist
Taking Dynamic Living to the Next Level + Up to 4 WEEKS FREE,1879,"$1,879",Plano,https://dallas.craigslist.org/ndf/apa/d/plano-taking-dynamic-living-to-the-next/7928492070.html,2026-04-18T05:46:51.775564,craigslist
Taking Dynamic Living to the Next Level,2046,"$2,046",Plano,https://dallas.craigslist.org/ndf/apa/d/plano-taking-dynamic-living-to-the-next/7928492920.html,2026-04-18T05:46:51.775598,craigslist
899! Move In Special! Come visit us Today!,1590,"$1,590","11457 Dennis Rd, Dallas, TX",https://dallas.craigslist.org/dal/apa/d/dallas-899-move-in-special-come-visit/7923770514.html,2026-04-18T05:46:51.775634,craigslist
"2 bed 2 bath, $1149, 1050 Sq Ft, $99 FIRST MONTH RENT SPECIAL",1149,"$1,149",fort worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-bed-bath-sq-ft-99-first/7925471742.html,2026-04-18T05:46:51.775678,craigslist
Newly Remodeled 4 Bed 2 Bath Home in Stephenville,2000,"$2,000",fort worth,https://dallas.craigslist.org/ftw/apa/d/stephenville-newly-remodeled-bed-bath/7928494127.html,2026-04-18T05:46:51.775714,craigslist
Tranquility. Comfort. Convenience. + Plano ISD + 2 Car Garage,2019,"$2,019",Dallas,https://dallas.craigslist.org/ndf/apa/d/dallas-tranquility-comfort-convenience/7928491718.html,2026-04-18T05:46:51.775749,craigslist
Distinctly Yours ~ Amenities Galore ~ Near Downtown ~ Up to 6 Wks FREE,1975,"$1,975",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-distinctly-yours-amenities/7920804752.html,2026-04-18T05:46:51.775785,craigslist
Phenomenal Location ~ Easy Access to Downtown ~ Month FREE,1517,"$1,517",Deep Ellum,https://dallas.craigslist.org/dal/apa/d/dallas-phenomenal-location-easy-access/7919956971.html,2026-04-18T05:46:51.775828,craigslist
MODERN SOPHISTICATION ~ BRAND NEW W/ 10 WEEKS FREE! PARKING GARAGE,1750,"$1,750",West Lewisville/ Flower Mound,https://dallas.craigslist.org/ndf/apa/d/the-colony-modern-sophistication-brand/7926960952.html,2026-04-18T05:46:51.775864,craigslist
UP TO 6 WKS FREE! RESORT INSPIRED LIVING AT AN AMAZING PRICE,2597,"$2,597",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-up-to-wks-free-resort/7925526993.html,2026-04-18T05:46:51.775898,craigslist
LUXURY SECOND CHANCE APARTMENT,2022,"$2,022",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-apartment/7925504164.html,2026-04-18T05:46:51.775933,craigslist
EMBRACE EXCEPTIONAL TOWNHOME LIVING! UP TO 6 WKS FREE,3340,"$3,340",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-townhome/7926960727.html,2026-04-18T05:46:51.775970,craigslist
"Snazzy, Brand New w/ up to 10 Weeks FREE ~ Credit Issues -OK",1495,"$1,495",Lewisville,https://dallas.craigslist.org/ndf/apa/d/lewisville-snazzy-brand-new-up-to-10/7919958133.html,2026-04-18T05:46:51.776005,craigslist
Life from a New View ~ Up to 6 WKS FREE!,1296,"$1,296",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-life-from-new-view-up-to-wks/7925526729.html,2026-04-18T05:46:51.776039,craigslist
"Near Shopping, Dining & Entertainment! Up to 6 WKS FREE!",1610,"$1,610",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-near-shopping-dining/7925503857.html,2026-04-18T05:46:51.776074,craigslist
Phenomenal Second Chance Luxury Apt ~ Month FREE,1236,"$1,236",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-phenomenal-second-chance/7926961291.html,2026-04-18T05:46:51.776108,craigslist
Superb Community Amenities ~ Second Chance ~ Month FREE,1904,"$1,904",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-superb-community-amenities/7926960390.html,2026-04-18T05:46:51.776143,craigslist
RESORT INSPIRED LIVING AT AN AMAZING PRICE ~ 6 WKS FREE,2328,"$2,328",Central Fort Worth,https://dallas.craigslist.org/ftw/apa/d/fort-worth-resort-inspired-living-at-an/7925527201.html,2026-04-18T05:46:51.776179,craigslist
Luxury w/ Modern Convenience,1755,"$1,755",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-luxury-modern-convenience/7925527040.html,2026-04-18T05:46:51.776213,craigslist
BRAND NEW W/ 10 WKS FREE ~ TOWNHOME 2 ATT GAR,2736,"$2,736",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-brand-new-10-wks-free-townhome/7926960193.html,2026-04-18T05:46:51.776250,craigslist
"Shopping, Dining & Entertainment! Second Chance Leasing ~ 6 Weeks FREE",1520,"$1,520",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-shopping-dining/7925504365.html,2026-04-18T05:46:51.776286,craigslist
2018 - Live Beyond Your Expectations!,1155,"$1,155",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-live-beyond-your-expectations/7926959545.html,2026-04-18T05:46:51.776322,craigslist
Luxury Second Chance Apartment ~ Amenities Galore,1358,"$1,358",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-apartment/7925504083.html,2026-04-18T05:46:51.776357,craigslist
EMBRACE EXCEPTIONAL LUXURY LIVING! UP TO 6 WKS FREE,2499,"$2,499",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-luxury/7925526921.html,2026-04-18T05:46:51.776393,craigslist
Live Beyond Your Expectations!,1095,"$1,095",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-live-beyond-your-expectations/7925504411.html,2026-04-18T05:46:51.776429,craigslist
LUXURY SECOND CHANCE COMMUNITY!,1743,"$1,743",MCKINNEY,https://dallas.craigslist.org/ndf/apa/d/mckinney-luxury-second-chance-community/7926961176.html,2026-04-18T05:46:51.776478,craigslist
Urban Elegance in a Highly Sought-After Spot! Up to 10 WEEKS FREE!,1660,"$1,660",West Lewisville/ Flower Mound,https://dallas.craigslist.org/ndf/apa/d/the-colony-urban-elegance-in-highly/7926959801.html,2026-04-18T05:46:51.776514,craigslist
The Art of Exceptional Living,1455,"$1,455",FRISCO,https://dallas.craigslist.org/ndf/apa/d/frisco-the-art-of-exceptional-living/7925526838.html,2026-04-18T05:46:51.776554,craigslist
"Situated in Bedford!, Picnic Area with BBQ Grills, 1/BD 1/BA",1125,"$1,125","bedford,TX",https://dallas.craigslist.org/mdf/apa/d/bedford-situated-in-bedford-picnic-area/7921165796.html,2026-04-18T05:46:51.776590,craigslist
EMBRACE EXCEPTIONAL LIVING! Up to 6 WKS FREE,1841,"$1,841",Downtown Ft Worth/ TCU,https://dallas.craigslist.org/ftw/apa/d/fort-worth-embrace-exceptional-living/7925527104.html,2026-04-18T05:46:51.776625,craigslist
